pnl,user,baseAssetAmount,quoteAssetAmountAfter,quoteEntryAmount,settlePrice,txSig,slot,datetime,marketIndex,explanation,programId
32.064331,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,0.7,-480.985246,-474.003631,687.12178,4r8vLZMxQCC16qnLHbc4F86Gqa5qgA3jkCrSEjkaootRDdeY23F7rGJa8Am32frR27LPL1o852eeYxmgiLd8wTpT,255422967,3/20/2024  5:02:46 PM,26,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
55.670648,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,74.0,-867.27741,-853.402828,11.719965,5YKBgKv1PQx8xDpQnrnECbhqzN5x7Zx112bHXo2rLopDBDGu2yYyTT2X3WPsRbiETn6x4ayXFZHnibZw3RL5R95U,255436510,3/20/2024  6:38:32 PM,12,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
30.313395,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,7.5,-429.555,-454.079843,57.274,GCgCQfRLEmiJt2TtadMFxLEi4pYVijUKj3gZg7bJsMTWb7ayuDnhEVS5TpA6ufdqsaXotTujUTE69Aq2CyYZ7Jn,255449051,3/20/2024  8:06:05 PM,22,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
29.715591,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,761.0,-660.246644,-690.796658,0.867604,4H8n7ZDBmJhpSXS2VjUHc9mT6GEJEPfkHmoMPiimwK8hEJsxGU7T5HhhaN5MHH2c45qg8ofhHx3bxBQSXTxtSTiR,255458714,3/20/2024  9:13:25 PM,21,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-24.255582,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,0.7,-456.92943,-474.003631,652.756329,1rypzyJwjjvmWZwwxVbbXQSWEqxzbcAATCHkK5k2fcJQ9MDQAaiK1Yh1Y1Cgd91Ps5imqwaFKPgjL4GqsGsZc62,255483122,3/21/2024  12:11:05 AM,26,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-20.7343,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,761.0,-639.622022,-690.796658,0.840502,58aJ9Atyruw2S1uBvz8EihDJx9gZUAAPNbxfeP8uRFMmE7Mn1o3dAvKE4vkKy6GYeXKD8xR3Xnps78xaE4NSSs68,255487446,3/21/2024  12:43:30 AM,21,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-38.529838,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,74.0,-829.031546,-853.402828,11.203129,56Fvw1L1dhAvmH4YVUTKvHwxdR9kCCebwL8VZmxENZReKqsGwJ7NPr9Jnn1ydYfMFD2D8DXAV15hXStoqv5R3hHr,255503228,3/21/2024  2:36:57 AM,12,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
181.248286,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,1.062,-3767.12585,-3859.971268,3547.199483,3b36NSyrPCuAt7kAo4kEPdSVUn2cjyo7bYKW19sM4djKtg5PgZaofCTjNPJaz7zY3EjwrXrfMyfGaTBzjbsw3F3e,255526192,3/21/2024  5:16:17 AM,2,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-15.70452,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,74.0,-813.755652,-853.402828,10.996698,K2Sj12ycWxV3edHykrtHeY79RFqqy1jbrnZM925W41cGhs6FufnnW36W6Pxc1dNwZsmNa1qEqFtCDsFKhcSKEqM,255582207,3/21/2024  11:48:08 AM,12,none,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
-25.802557,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,0.7,-431.564728,-474.003631,616.52104,4NVedexYsKEVPRGZqMYJGXuZQDGGTopqq422rkXuvuT8SqbtcTtm4jmdJwGj8cgrzvschjd2b1xsz2B7R8VPGPTN,255600889,3/21/2024  1:59:11 PM,26,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.00166,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,0.7,-431.566388,-474.003631,616.523412,2dRWMioDB3uWzuf3nq6hL982XrXFnCJWEbp2ys3GwJrEVJCpjttm9DkijyC9n57tddLnGj2Pm8Bqr23gigRcHkJw,255600919,3/21/2024  1:59:23 PM,26,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-15.271996,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,761.0,-625.257386,-690.796658,0.821626,24diraHbGFVciid73wNFwQ6wx18aavfKTem9e8ibD3oswhTR8tCBrHjHKp6ReSpdUnm3cLdXoXC7HirS2M7QK2iT,255626993,3/21/2024  5:02:44 PM,21,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-26.217174,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,7.5,-403.66164,-454.079843,53.821552,4P1JMjBmiZi3jdywQjDjrYr3V2Z1JbDoy24SV3S5pwCC1uC1MzAvNL6spULUbvyiKvkUZ3kDandbUoTYTq1qyJXL,255632905,3/21/2024  5:43:54 PM,22,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
17.717361,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,7.5,-421.523752,-454.079843,56.203167,39rBgbBYXzV5eteC5gkpwtKSKVsPGxcnCS7JGoAD4ew42PVR3bunrJkEQbUhbDMuTbCV7QecGfQ1rv8VYAdn3mVc,255704914,3/22/2024  2:12:00 AM,22,none,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
-23.936935,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,7.5,-397.667707,-454.079843,53.022361,5ApVuuHjLP5eZ15gHkoCVgr9sdDbFPCbdL6uakKGj7q17EeYkVjWmLmCbWFcDyVWiwCRLDNyBskZ2HzAz5qL5Tcf,255783690,3/22/2024  11:27:39 AM,22,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-33.599746,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,0.7,-399.58674,-474.003631,570.838201,4EajkpZNyhuQoKYaJ7iLQqLSYsxiZ1CJhaV4pzFy5egWFskaraREJUmt3mnJqBi4hyusoePwW59fWHcShieKh82S,255839728,3/22/2024  6:07:50 PM,26,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-228.588732,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,1.062,-3541.090341,-3859.971268,3334.36002,YwRDoSfG3ZEQ7TE38qe4FtCcZnp1AJHdoyaSvrMC11gGuXZ2kStjVNwX4tr4oPJ9qFxGdim9y9bNF4XijfUJwV4,255868658,3/22/2024  9:37:46 PM,2,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
13.53091,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,0.7,-413.594199,-474.003631,590.848857,4aLRk3zr5AK8Ef8x8MvjVVkmx4nqUQd4TUSZQ7T4WcECgP7fyb43u68DT2gknBZNwySbuhT3KFzBvQYnuYWVdQRa,255871564,3/22/2024  9:59:07 PM,26,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-25.005345,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,761.0,-601.190761,-690.796658,0.790001,316FxPWzYGT7f1kwJbFYVg28DoCDs4hQDh5eqB8Bhe41h9rL22TmA2U5gkiEGjh2ZRzyG9LsTi7u9wKZXLanDqrd,255877486,3/22/2024  10:42:26 PM,21,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-33.668451,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,74.0,-781.573866,-853.402828,10.561809,36h4BTGyLDaVB7EBcSS2DLPPE8NgNDTt4tdg9bFj3vt1ut7LtrqiKny8xUbXyFZZ2ju3WFqZtMfjjzSiySR5YmoK,255878671,3/22/2024  10:51:14 PM,12,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-18.817581,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,10.2,-224.3541,-240.863139,21.9955,4FY8L9gqxGgLvZ3p2Yyf5koQqWopv7GL9ZtkCDqV27W9e7x5TBzqE4Ae7BSG6VDA5QFB7ULg3YohPwMi2pyt7Ubg,255885547,3/22/2024  11:41:48 PM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
16.121672,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,74.0,-797.764326,-853.402828,10.780599,4vHCSCLowzPDXwWBsSBhHUBjTQzeG3q1eXcYPpCgTdq3f5EiuMT37HykWFnZnDyTa8tQ5kAHivwqEQSy81B9jHTU,255911164,3/23/2024  2:50:59 AM,12,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
75.99296,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,1.062,-3619.985662,-3859.971268,3408.6494,pFGVBgPsZW8YyxAEKA4onuvLTTUqxTUoXfcNkxS4YZHpoqiMFuBX6WY9BZCK2RVuWjsEYQDn5VYe6UsRofTeiRt,256003399,3/23/2024  2:00:24 PM,2,none,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
17.489052,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,761.0,-619.495094,-690.796658,0.814054,39NJTN23oakdwRpcbnrPK6L8W2NsddSXcqBNFJ4n2J1GhJqz46XeiFq1sAVpw5M2MPTPG2uiHnMNMLBmDTybW9bA,256034631,3/23/2024  5:43:51 PM,21,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
19.41135,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,9.5,-530.245616,-564.343007,55.815328,32edrJfCTFWF4MzBjBU1Evw3aq3arFHogCLT8sT3xZvDko7CY5SnKfuA9eDbLHsWxHbBpe5tURsookjhoSPSpVmu,256259734,3/24/2024  8:43:51 PM,22,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
16.844677,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,761.0,-637.540687,-690.796658,0.837767,3krvDfQAWq2gWT1zNVmHfC8GmfUC4MFEYgTEnjEQC546S9ZNeoJ3bWv2x2XJxmcBB2vQUMXCgLf2LRudQusDeiJX,256281713,3/24/2024  11:22:20 PM,21,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.745019,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,761.0,-638.285706,-690.796658,0.838746,55wnQKL9AfkZL7Sp8eMva8gSN9ZP8WEteEhqhWWvxES5oZz5BJEufExwsdU7JzYL24GWgjU4eFKMJaHeqV2cHeRM,256281813,3/24/2024  11:23:07 PM,21,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
17.156706,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,9.5,-548.108874,-564.343007,57.695671,3bWsVRu7h4LHYzzF17uKXcS335QAemcdJLNoFTMzrdqngUPp4L9GA54tX3j1mnzRq7mEU9hVRi1BqpezJ9z9g8iE,256353148,3/25/2024  7:48:11 AM,22,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
142.315827,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,1.062,-3768.63975,-3859.971268,3548.625,4krEtQXgqmydFr1dzn5CHJRhhSsfrKehZsFBdS6JGz1noEdFEHtvgq59phG5D5eHgqiSuZpeSAUsrPgWYz5J5mNZ,256367135,3/25/2024  9:27:57 AM,2,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
102.980204,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,12.0,-2327.0634,-2095.86367,193.92195,tpirepEizgEXNGuLmDVFkdEFQdy5jvDjFvXFLsBeM67EXXPBkAZSGNRa1Rit1P5G1gkcrFXLpBZQksYrQgXLXdv,256367224,3/25/2024  9:28:35 AM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
28.503544,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,74.0,-830.728588,-853.402828,11.226062,4uHvZS4LC939jny8rCjoDa2LFuUhdMa9Lh4twiXJfBKEDppM5dHm6bpGiqPN75VCqucivGaqgAYWY8EebJvwMaLz,256367285,3/25/2024  9:29:00 AM,12,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
15.892181,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,0.9,-552.40396,-592.083631,613.782178,3vXVQx8x8L1pexujogpWp8s3Zk3r5mDJUtx2n1Rq9FKxv46wZoLunu4dhWSpBXe2FFPGZQQLNq94W6Fq4VD1juU5,256367357,3/25/2024  9:29:34 AM,26,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
28.879503,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,20.2,-492.03766,-476.917835,24.3583,K8fJctTqwG8HB4seFkJLYGP8Us35kGvMLUi6YS3EBz8tkSthp6YFzeFvQ2KGo1wXA5UBbZsxRPkUAvEa21r8hxG,256367375,3/25/2024  9:29:42 AM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
10.635361,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,9.5,-558.929802,-564.343007,58.834716,4q61PYJrUjrtZyNweKxA5PqhpKjpDKRcFR7PZSrEq5jc6eb9xSe7jtTbk7DhtXDwLJKdgjfc5j7eJFjHnAFKcz52,256367421,3/25/2024  9:30:01 AM,22,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-7.936426,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,74.0,-822.792162,-853.402828,11.118813,28D9zaz6ryrdPVS3J8rYmojt3k4GTfGQchX6ATN8UY4x2HrXctifD7Pn4NDhm7vrMMFB38qGHUUrJH741xht8Jev,256368502,3/25/2024  9:37:42 AM,12,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-1.603974,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,0.9,-550.799986,-592.083631,611.999985,vqG3gd4WkEk9nJrr3ETpYAqESH2eTLyb7U1qx6zj1HkErcVF5ANd626DZSCHZXsBBH831wZyrMB7g5HgpVanyi5,256369707,3/25/2024  9:46:16 AM,26,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
92.838537,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,1.062,-3861.823684,-3859.971268,3636.368818,2BkSimY9sAgxaNXpifrmaopgatF7Xmnmrn8ERk9RWWHyda1tMR4G89HJP4cn8t4nBtKAQQ8VwUsbkQ5EFPV3wpSn,256398559,3/25/2024  1:12:18 PM,2,none,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
27.317698,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,20.2,-519.91366,-476.917835,25.7383,5qLfkxyP9Yv3evQTBuLnSgSL4gD4Xeex3vAABanLSR7GYEvpHrzqEHw3BUAQuq8T7aciAL4Fym5LGw4SXmYXjWEt,256398870,3/25/2024  1:14:32 PM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-137.547911,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,1.062,-3740.748977,-3859.971268,3522.362502,ZvMYSNJixtEJyDUwM4jFShRu2MjBgMwzB3b8aGtTXSuJ2da7QvGZ85gA3dcsKyj7JQqGz6a44Rn9eeLfdxzJE7z,256902567,3/28/2024  12:54:24 AM,2,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-68.934586,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,0.9,-492.996749,-592.083631,547.774166,2XQAmMvTRKXCpHVXbhnsHru3ZU6WWVXBECjmiMXmm5zRwceSDKmWG4gZeFnSPrcjpc8sEUd5dJEc624jtjixcWVL,256902838,3/28/2024  12:56:22 AM,26,none,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
40.499661,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,1.062,-3788.956542,-3859.971268,3567.75569,bnqNcqozaTpUBiCiPrt3okTyYhJuyQXw7DfgZ4iUuvyuDK6pCLTqjs6jeh1ZzkGfppW5b4PgD6ZKDQxMwVUHcgM,257092246,3/28/2024  11:53:48 PM,2,none,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
53.100206,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,20.2,-588.7997,-476.917835,29.1485,xPwUQzJ4GNxvmmgLFz51svv7FUbMbXMPue9rigoVWFMMeVqVnVdK7zWVXgxxjyUkwDCKodjTxpY6tNqLjvHVZzU,257346648,3/30/2024  7:18:10 AM,4,none,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
-28.044528,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,761.0,-624.45377,-690.796658,0.82057,3KGVfS7qz2dRwxdKsweDWa4JPcC9SLpPbDVpVHHXLvhdW3udqhrSdFDaZdfHFmfhjSvhiLmUc8V8rhpdFQNjQ3Rz,257444066,3/30/2024  7:30:05 PM,21,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-64.165988,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,9.5,-507.067364,-564.343007,53.375512,4v1saAXdA4DfFqB9W1tU2WP6mkoKCy2bzZ65piFKS8tNP5j2P3JknUYs1drrStycaic3cporEBACPkfcaYeREVF5,257455443,3/30/2024  8:55:35 PM,22,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-42.88317,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,0.9,-460.566033,-592.083631,511.740037,4mG9Ha7mzBx5XpuZGuhzaD7yk1M142B1svsgQNiLkdSogri1BQQEQWMgjmsVXHbLL5mtPNuQRvTPqg2pbnzY1V6h,257477371,3/30/2024  11:39:46 PM,26,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-38.920518,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,74.0,-804.383774,-853.402828,10.870051,4HYka5cZztHY32ubPhBsHb8nW64S69iC8yGtURfYeUr1TaVB5fHhjzEkMTingtnn1THsP9B5aCTzFUM5EshTRa9y,257491062,3/31/2024  1:21:01 AM,12,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
48.890269,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,1.062,-3850.466675,-3859.971268,3625.674836,3RZyM69fKAkP31T2Lyu65nSadMws6bfUkiUSWWpW5xsUsJc75QeNDXuMDoRbyoJbQ8ihy34p5p9k19TyQGx1hQkg,257495693,3/31/2024  1:56:00 AM,2,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-35.09523,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,20.2,-557.03722,-476.917835,27.5761,3AGkrTr4uZP2C2bbpk52ZGihmonEZSwctYz6h8LTyMzRsmW2twoqYWxA2TxtqXULbWaarFX1CTyfgF7GKt3rSMhx,257495770,3/31/2024  1:56:37 AM,4,none,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
63.783856,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,10.5,-2136.086368,-1833.880713,203.436797,3TfM3nLVvKribAJs7QpWGQUb2BUnYCy4MtjwiWY9sGsMhESvscitEzevUyoqrzFkFzWFf9hyCtzBtUTN9iW9BEbF,257650725,3/31/2024  9:03:32 PM,0,none,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
12.151971,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,1.1,-584.075668,-698.939292,530.97788,5e9kTTzN2cX7aiXzk4eJZvff6KPsf42FZ1qHXtMAc3PJGo2utRiU34Svbt2CTiZoRV9YMKZM8zWYDoEpByQzfV1q,257858603,4/1/2024  10:42:35 PM,26,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
26.018674,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,1.1,-610.113951,-698.939292,554.649047,38UjmhmR7TrzAcaUW7Dfi6P6w8LYPn42HkE11ty7JTLrrKdyeRgB3ZzDYoQoWXeafJeCzriCy5hLNTmne7B4WJ3t,257891857,4/2/2024  2:44:26 AM,26,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-84.497756,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,20.2,-477.72596,-476.917835,23.6498,5vMG322KPoLZ76V8YgKHRuaKfzQ9TRZhG6y45bg1YAUZbqBytcqntV6t2SXxr4X1M3xYZVvumRWczUKB7MaHKZA9,257895907,4/2/2024  3:13:44 AM,4,none,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
-64.540307,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,9.5,-446.507068,-564.343007,47.000744,4vuvP7exVGNec2V4ftH29LdwB1urv5YNGBuRhrxpdmrj6Lo6gFGgfsAVyZsRrynfo71ozoE4atgxvaqhkUpwChpE,257912671,4/2/2024  5:16:11 AM,22,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-204.094699,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,9.0,-1643.830416,-1571.897755,182.647824,5wUneQ362Z3fJnPfGBtoHxCTt7n7mfWNNCnzEMaSwEooMBAHRQwFbhVDEuhgdfBCSKaT8729X8njVuam87e24LSA,257914448,4/2/2024  5:29:15 AM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-316.666173,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,1.062,-3546.94734,-3859.971268,3339.875085,56ZK4MTJK3ZDBBZc7GzPBhEuEGsDoNBDU9atfZBpvaQ6JkbdzXbnWDoD8EmvVbcaHQKfvsLJZedoueE9tJPQvxEi,257915015,4/2/2024  5:33:31 AM,2,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-79.405134,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,891.0,-640.098855,-782.896768,0.718405,3auwbRM22LKaYuGdLq7Pj7abhzVPGytabxWBSN8DZjCznTcW8vdp3bYDs2oy3yLh5MWVRHSvc15sbA8AejvoCou9,257984818,4/2/2024  2:05:56 PM,21,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-104.257288,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,74.0,-705.083026,-853.402828,9.528149,61SFMf4Zmi19zF2R1ESP1qoCgDjoUi8wfuBvoFYu7XUBCdQcmW9RCY2DBt6nJgcDttidSZuiN4ZSBvG6KgPggrcs,257999063,4/2/2024  3:53:06 PM,12,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-36.51273,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,1.3,-679.549886,-804.235279,522.730682,5Xq4LbiqUSWK3PopuaJxAzA8qxrW6qWc9YrC5nCM5KEL86Zcu4twJZiNM1EQJH7cBWDhyy6rxx2ugyx8BJy51n6S,258023719,4/2/2024  6:58:52 PM,26,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
42.328061,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,1.3,-721.877947,-804.235279,555.290729,s8ESQdxren8x4n1FHdZNdidJk6CSJxgczjCb2NEWuyKxKxFHczZ1oGCV965vhQstADXpFfCPbCu8EZXnJ1WDKTj,258058063,4/2/2024  11:17:29 PM,26,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
80.843471,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,10.0,-1909.73619,-1752.706859,190.973619,3DN3B1qw1L3zrCfPKbFVdSoGuZkNZWys6aazaMbbMZqRUkHAQauoPZnkfVka68CJubJ4E7nVnfzhzxBmR491H7G,258077446,4/3/2024  1:42:54 AM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
25.700262,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,74.0,-731.112526,-853.402828,9.879899,5Qp5TgT8HJPHRAduxo14Tykvgvt2XWEFCUW39UdxUwotsTfbA9J3gHXq6HmBcfXBoyH2vqgc5fbvr9BMCxiJHcy4,258077493,4/3/2024  1:43:16 AM,12,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-14.159164,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,25.2,-581.70168,-593.208835,23.0834,3tz1JPcW86Jb4u3wqn1xWAdRqzTPchu61PWDDARvj7P3arTWCjo1VxLtXbD98ehwoBwnG3icu5LPEuZYyELbsbrG,258117160,4/3/2024  6:46:02 AM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
43.198666,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,1.3,-765.31026,-804.235279,588.7002,3gHfYZ4w3ixLns29MBoarKRs5GjaXyEVdiGE4FcMoXmPXw7GESXne8hnGMz4gx99zSFQvr2YhiSBu8xm68N8V1De,258119576,4/3/2024  7:04:20 AM,26,none,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
