fillerReward,baseAssetAmountFilled,quoteAssetAmountFilled,takerFee,makerRebate,referrerReward,quoteAssetAmountSurplus,takerOrderBaseAssetAmount,takerOrderCumulativeBaseAssetAmountFilled,takerOrderCumulativeQuoteAssetAmountFilled,makerOrderBaseAssetAmount,makerOrderCumulativeBaseAssetAmountFilled,makerOrderCumulativeQuoteAssetAmountFilled,oraclePrice,makerFee,txSig,slot,datetime,action,actionExplanation,marketIndex,marketType,filler,fillRecordId,taker,takerOrderId,takerOrderDirection,maker,makerOrderId,makerOrderDirection,spotFulfillmentMethodFee,programId
0.004573,76.0,45.7368,0.045737,-0.009147,0.0,0.0,100.0,100.0,60.18,422.0,76.0,45.7368,0.600001,-0.009147,2PGnNgPdru4pF2CapoDToF8dLw9v8wGwBY9cAMs2kEx7mH2kwXPu6rp7XoayRvRszJsGaN6YLVUjuZrWGheEiWh5,250693426,2/26/2024  8:42:27 PM,fill,orderFilledWithMatch,18,perp,GFDLhGSh1N1Dc38vYWc7PT7yTA8xzeMBfjK63q7W2Dg5,138470,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,404,short,4y89nCQCUewvVsdKv2o71Ri3frGUUJsjBdPxtJzY5FuE,225290.0,long,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.001833,26.0,18.3326,0.018333,0.0,0.0,-0.952573,104.0,26.0,18.3326,0.0,0.0,0.0,0.705085,0.0,2ZhazAs5KbBjuoLxn5wQ3jpHDYTvzQkveUhiV51BRPeVETXrKA47eJdYGgR35PZSkLK3FVk8DrNgnwi17xZLS5oy,250694007,2/26/2024  8:46:24 PM,fill,orderFilledWithAmmjit,18,perp,8bbQpyeMmuABQ5yYEqz5FHuzTotWoXY4wNLmuca7Mhve,138572,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,333,short,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.005499,78.0,54.9978,0.054998,-0.010999,0.0,0.0,104.0,104.0,73.3304,3390.0,2962.0,2061.084,0.705085,-0.010999,2ZhazAs5KbBjuoLxn5wQ3jpHDYTvzQkveUhiV51BRPeVETXrKA47eJdYGgR35PZSkLK3FVk8DrNgnwi17xZLS5oy,250694007,2/26/2024  8:46:24 PM,fill,orderFilledWithMatch,18,perp,8bbQpyeMmuABQ5yYEqz5FHuzTotWoXY4wNLmuca7Mhve,138573,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,333,short,4y89nCQCUewvVsdKv2o71Ri3frGUUJsjBdPxtJzY5FuE,225430.0,long,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.007488,104.0,83.2,0.07488,-0.01664,0.0,0.0,6042.0,590.0,471.77,104.0,104.0,83.2,0.801027,-0.01664,3YumRdN8wuvFYYZ9HJCUNabSW2pcHnS6z1xmVDhwFHLQEBRvLWz7Mmj8bmHABBWNACDoF1dWs7PRzW3nnjiZsctQ,250721620,2/26/2024  11:58:45 PM,fill,orderFilledWithMatch,18,perp,hKbPaCpj39papk9cYgRTRYvu3kAi3ajwLSbQ2ofKWfi,139740,4jzjGT7JSfK7PiRY3zoxdzD6pgRtekToGnDARLV5w9cj,4387,long,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,334.0,short,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.00052,2.0,5.2,0.0052,-0.00104,0.0,0.0,2.0,2.0,5.2,12.0,2.0,5.2,2.577885,-0.00104,3V3RmWLMAAeLYz4W51kM6Ze4ordHBBH9nN5cTYwb6njnbe6eW3WVhSqAsFX3kQPh7Q6h9nAgdAQLLrkKtWHvKY94,250750065,2/27/2024  3:16:58 AM,fill,orderFilledWithMatch,20,perp,GFDLhGSh1N1Dc38vYWc7PT7yTA8xzeMBfjK63q7W2Dg5,66231,HvKkFg4hdVg8agV29eitnJynmncjgjXRDbRZAmigZPFR,11,long,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,347.0,short,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,158.0,110.169723,0.11017,0.0,0.0,0.588354,158.0,158.0,110.169723,0.0,0.0,0.0,0.701006,0.0,2qa6cWQUfrNFbt4U8ZFKXAJM7xvaF82CjDiyR4pNPb2z2yrAQtqFPM8sskXfNBTAeNwP184n2vkc9HkuyjYfDZ7K,250796672,2/27/2024  8:41:17 AM,fill,orderFilledWithAmm,18,perp,Bv6vUQtREHsyB1EUypAuD5cwybLVTWwFhfM8fY44Un4Z,141566,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,411,short,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.005444,0.5,54.44045,0.054441,-0.010888,0.0,0.0,0.5,0.5,54.44045,300.0,0.5,54.44045,108.732626,-0.010888,5XQH9aLHouMgeey8PJbWSsE8xe64g5KYvftrTuCgNykSyLrmcDuaJoK8b8kx7Qj2V4RocrHjQ9e1kuDs29KgPxoz,250797519,2/27/2024  8:47:05 AM,fill,orderFilledWithMatch,0,perp,8bbQpyeMmuABQ5yYEqz5FHuzTotWoXY4wNLmuca7Mhve,3387054,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,412,long,FPMWfMBQp81PkMEBSyaVwadzesfkTkYFbegaaoGBcpPB,2373329.0,short,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0054,0.5,54.0,0.054,-0.0108,0.0,0.0,32.7,0.9,97.2,0.5,0.5,54.0,107.625415,-0.0108,pecXNSthSDU7vE5EH2oznMBHwo94n5BWsGEN5dSvQHYsRJ59HuBq4njrA6ty9CFxwzY4Hqro9CK2BEE7fdKUru9,250805785,2/27/2024  9:44:01 AM,fill,orderFilledWithMatch,0,perp,AXXYETmjwUrfyri5E349Jmsr4Fck82WM86RteparN8Ln,3388991,AqeRQ2Ag1X2rRAUfNUpucGNcpNqkDvkU1ZeLyBnt87eN,23,short,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,413.0,long,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.005343,0.5,53.433246,0.053434,0.0,0.0,0.180061,0.5,0.5,53.433246,0.0,0.0,0.0,106.506361,0.0,3n1TxdCJcjKkqnXH7iUpw2fyJphdQVkfurUVwhC7dXU5uLFFkdJRBrvv74TfEMD5D4hwPiZmzKG3amfawaTFgEjx,250807332,2/27/2024  9:54:27 AM,fill,orderFilledWithAmm,0,perp,8bbQpyeMmuABQ5yYEqz5FHuzTotWoXY4wNLmuca7Mhve,3389556,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,414,long,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,0.5,52.9246,0.052925,-0.010584,0.0,0.0,0.5,0.5,52.9246,48.8,0.9,95.21856,105.57001,-0.010584,5whUhCrTn1w8fZL1fbjoofF3vaucj3dPDGy3US9uSy2Qtisvqei3Nvf2SwD6rU6f2xnkL4cqQdnvtruL21SoHBAW,250809718,2/27/2024  10:11:03 AM,fill,orderFilledWithMatch,0,perp,8bbQpyeMmuABQ5yYEqz5FHuzTotWoXY4wNLmuca7Mhve,3390358,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,415,long,772JJ15pJV64Uit5BmV4CoJtMQHx9KRdHhizP7mAgjRQ,48354.0,short,0.0,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
0.0016,1.0,16.0,0.016,-0.0032,0.0,0.0,1.0,1.0,16.0,1.9,1.0,16.0,15.8166,-0.0032,3yhVQMef6QT4gzocpffaMS38ttQ2j2nwpyKKWxmFnCMVFceA3RQ8s7HzgopidJTtiPhHwdPWL49L6NRktpAwdmc4,250836770,2/27/2024  1:20:16 PM,fill,orderFilledWithMatch,4,perp,GFDLhGSh1N1Dc38vYWc7PT7yTA8xzeMBfjK63q7W2Dg5,209839,EuCx18pjWRVfdokPAHptY884GtAUnjyoqQBzyo3v5V4X,2100,long,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,335.0,short,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.00144,0.9,14.4,0.0144,-0.00288,0.0,0.0,4.1,0.9,14.4,1.9,1.9,30.4,15.8354,-0.00288,56X5qThwenWsMaHhZpHVxSseTrEaMuCNKGMgVnYqAynW6M4U8A4E85fzrbKfL3xC21v8jwAhpRRb7i5UAA75suPk,250836829,2/27/2024  1:20:40 PM,fill,orderFilledWithMatch,4,perp,GFDLhGSh1N1Dc38vYWc7PT7yTA8xzeMBfjK63q7W2Dg5,209847,EuCx18pjWRVfdokPAHptY884GtAUnjyoqQBzyo3v5V4X,2101,long,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,335.0,short,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0268,6.0,674.622001,0.337312,0.0,0.0,0.0,6.0,6.0,674.622001,0.0,0.0,0.0,112.383319,0.0,2USXAgmosTbL7d7nndQ8wiCp4PZ99M8wEZxEUi3fqzx4CrAhjagqbXV5jfmYxapPvNjuqZp7atQXvCXQ74iZ5Xz,250995149,2/28/2024  7:42:34 AM,fill,orderFillWithSerum,1,spot,BTmsZd6iAT2SrSMpGN7xmdQyUduKvKP8PLn2Kc4qEtdU,1705896,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,418,long,,,,0.134924,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,507.0,350.1342,0.350135,-0.070026,0.0,0.0,507.0,507.0,350.1342,507.0,507.0,350.1342,0.694235,-0.070026,2T52K1KkYuif2Q8mU8R4fhB4fMsnwGBVQ3xQYKPrRaZcvLmtgA75HJnZ934iS5oxyqRykp3fC5VdyVScxCpmNTfV,251004665,2/28/2024  8:48:10 AM,fill,orderFilledWithMatchJit,23,perp,7oBgn8ppcSV5K644K7Ee42uw6Sc4p4RAgwfT7GLVjhW8,73378,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,419,short,7oBgn8ppcSV5K644K7Ee42uw6Sc4p4RAgwfT7GLVjhW8,326611.0,long,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,300.0,205.05,0.20505,0.0,,0.0,300.0,300.0,205.05,20656.0,300.0,205.05,0.681351,-0.04101,2yvAPcxSPdjfCRuWK4cgwjufTPxZtaQ9ZskbxovsgDiAidDF4W5BFicXoe6eZa2nkf2SCyMfKoD9qaChYTMMcxJt,251006249,2/28/2024  8:59:05 AM,fill,orderFilledWithMatch,18,perp,Bv6vUQtREHsyB1EUypAuD5cwybLVTWwFhfM8fY44Un4Z,143871,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,420,long,HPVVmzTKkwMWbpNyT9PQoeowBEWaXca2g9NYUawYuBQ6,24725271.0,short,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,300.0,205.05,0.20505,0.0,,0.0,300.0,300.0,205.05,20656.0,300.0,205.05,0.681351,-0.04101,2yvAPcxSPdjfCRuWK4cgwjufTPxZtaQ9ZskbxovsgDiAidDF4W5BFicXoe6eZa2nkf2SCyMfKoD9qaChYTMMcxJt,251006249,2/28/2024  8:59:05 AM,fill,orderFilledWithMatch,18,perp,Bv6vUQtREHsyB1EUypAuD5cwybLVTWwFhfM8fY44Un4Z,143871,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,420,long,HPVVmzTKkwMWbpNyT9PQoeowBEWaXca2g9NYUawYuBQ6,24725271.0,short,0.0,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
0.010025,142.0,100.252,0.100252,0.0,,0.0,142.0,142.0,100.252,200.0,142.0,100.252,0.703876,-0.02005,CBE6N2234ibe3cd3ng23pBWeRbXb9xVzDsEhQH6kWf6zo5DZgWcxZxLpX3kJiQeYGf3o1tE7BCLcuk8JXxDirW5,251006512,2/28/2024  9:00:54 AM,fill,orderFilledWithMatch,23,perp,Bv6vUQtREHsyB1EUypAuD5cwybLVTWwFhfM8fY44Un4Z,73437,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,424,long,FjnB7KNmjGjYg2vRAQymnePW9wMuaTcP4EiinRcNdZtr,31670958.0,short,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.010025,142.0,100.252,0.100252,0.0,,0.0,142.0,142.0,100.252,200.0,142.0,100.252,0.703876,-0.02005,CBE6N2234ibe3cd3ng23pBWeRbXb9xVzDsEhQH6kWf6zo5DZgWcxZxLpX3kJiQeYGf3o1tE7BCLcuk8JXxDirW5,251006512,2/28/2024  9:00:54 AM,fill,orderFilledWithMatch,23,perp,Bv6vUQtREHsyB1EUypAuD5cwybLVTWwFhfM8fY44Un4Z,73437,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,424,long,FjnB7KNmjGjYg2vRAQymnePW9wMuaTcP4EiinRcNdZtr,31670958.0,short,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,2.0,36.0,0.02052,-0.0072,0.00324,0.0,307.0,2.0,36.0,2.0,2.0,36.0,17.9052,-0.0072,4PRnDA6tyHfoDZNxGZxbNPpGEYwCTC2q3nHPAyVUhU8KxdJ6p16j818HC7LLGZFgR84ScAN9z9a2Kcg2mjKrKncn,251079805,2/28/2024  5:26:33 PM,fill,orderFilledWithMatch,4,perp,HygM9wUWuP8sMd4bqFRYD3CGVE2bSG4sRisXL21id3iM,211219,HygM9wUWuP8sMd4bqFRYD3CGVE2bSG4sRisXL21id3iM,33505,long,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,336.0,short,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.008412,0.7,84.12453,0.084125,-0.016824,0.0,0.0,1.0,0.7,84.12453,9.0,9.0,1081.6011,119.87,-0.016824,5oAvC4ywNRkKgXQ5QD5LsiVxVQcPmKr87zcrnYyeKwQZWuLWJjFwfu2YfBkrEt7fFyomyKUcD9b5qC7o3tKyu5uH,251084956,2/28/2024  6:02:12 PM,fill,orderFilledWithMatch,0,perp,3XPzSiBMUfE5wbUWfR5mZeHiJVD4WerMVNRPYvQ73XjR,3456208,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,358,short,9BUaGNK39937BKWP9soP3avxUpKec5zanNSpDnAVzck4,26332.0,long,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.003604,0.3,36.04335,0.036044,-0.007208,0.0,0.0,1.0,1.0,120.16788,18.0,9.6,1153.3872,119.87,-0.007208,5oAvC4ywNRkKgXQ5QD5LsiVxVQcPmKr87zcrnYyeKwQZWuLWJjFwfu2YfBkrEt7fFyomyKUcD9b5qC7o3tKyu5uH,251084956,2/28/2024  6:02:12 PM,fill,orderFilledWithMatch,0,perp,3XPzSiBMUfE5wbUWfR5mZeHiJVD4WerMVNRPYvQ73XjR,3456209,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,358,short,EFPXvSt1PyfPeP5WpNhfinzPcisZiAxrqkJTWEtkS2JY,23722.0,long,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.00342,1.9,38.0,0.0342,-0.0076,0.0,0.0,8.4,1.9,38.0,1.9,1.9,38.0,19.6532,-0.0076,36F4ufKv3ecgei56VtJ4e8nHzcdejhYxbkDrzTWRuMHsQ6Cp6x7wX9mozR14RR4ZoGNy7Sw4eSpbSyRDfbzU3Vm2,251085404,2/28/2024  6:05:19 PM,fill,orderFilledWithMatch,4,perp,8bbQpyeMmuABQ5yYEqz5FHuzTotWoXY4wNLmuca7Mhve,211533,2rqE34zxnecAHJYLamEex3DvbWeWMgmwKVPKN7pHUB53,15535,long,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,337.0,short,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.001221,0.1,12.21837,0.012219,0.0,0.0,-0.065849,0.5,0.1,12.21837,0.0,0.0,0.0,121.759262,0.0,AWSgNR7M2qcNbcgVkXWXiytLjB5m8RVvG9Ko2KUqgGEVaw2AQsS75nzSANGAhps5AXLE76sHeNAJcgYrUU2N886,251093092,2/28/2024  6:58:04 PM,fill,orderFilledWithAmmjit,0,perp,GFDLhGSh1N1Dc38vYWc7PT7yTA8xzeMBfjK63q7W2Dg5,3458590,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,389,short,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.004887,0.4,48.87348,0.048874,-0.009774,0.0,0.0,0.5,0.5,61.09185,520.0,0.4,48.87348,121.759262,-0.009774,AWSgNR7M2qcNbcgVkXWXiytLjB5m8RVvG9Ko2KUqgGEVaw2AQsS75nzSANGAhps5AXLE76sHeNAJcgYrUU2N886,251093092,2/28/2024  6:58:04 PM,fill,orderFilledWithMatch,0,perp,GFDLhGSh1N1Dc38vYWc7PT7yTA8xzeMBfjK63q7W2Dg5,3458591,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,389,short,BRksHqLiq2gvQw1XxsZq6DXZjD3GB5a9J63tUBgd6QS9,36820559.0,long,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,10.0,26.0,0.0234,-0.0052,0.0,0.0,10542.0,7434.0,19324.678308,12.0,12.0,31.2,2.530513,-0.0052,3gtt15QUJAgS3RWk6pdKahSYci2RfQvY3HVdKxfxH1ou5xkNxu2htRtcfAPRD2h5h6SyDRkp6php9odT1bMNQdcX,251114624,2/28/2024  9:26:14 PM,fill,orderFilledWithMatch,20,perp,8bbQpyeMmuABQ5yYEqz5FHuzTotWoXY4wNLmuca7Mhve,67080,9DBgBQootpbRhoYcAVvsfuXPxpgTS8PsdcNjt7FQThsV,1493,long,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,347.0,short,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.002376,1.2,26.4,0.02376,-0.00528,0.0,0.0,1.6,1.2,26.4,1.2,1.2,26.4,21.9003,-0.00528,4mqtyigeDmf622tmKiL56P3xaATEh5NsS6suRHNPHMLcChdt81aPgik1KwRQZsCHc7KNYdTXVH8zq8Q4D7NawGbM,251129068,2/28/2024  11:06:05 PM,fill,orderFilledWithMatch,4,perp,wtTgNkdW6j8iP2RfcHjxZ7nNCGtUUkGyhNnxhJByrns,212365,2rqE34zxnecAHJYLamEex3DvbWeWMgmwKVPKN7pHUB53,16069,long,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,338.0,short,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,1.2,25.73868,0.025739,0.0,0.0,-0.008287,5.0,1.2,25.73868,0.0,0.0,0.0,21.4904,0.0,4tM3fJQf7F2yZdVeKjV6MFTNCryjHSyJKLNR7VVzyb3grb7kemymGB5zpPgQ9qxatW1S16ykaWFrvEDEDjEZEZuU,251129939,2/28/2024  11:12:14 PM,fill,orderFilledWithAmmjitLpsplit,4,perp,68UtG9XdH4go4NvcSj9Pd5fZeVD5su9CUQKNy6vySfbz,212378,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,430,short,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,3.8,81.50582,0.081506,-0.016301,0.0,0.0,5.0,5.0,107.2445,5.0,3.8,81.50582,21.4904,-0.016301,4tM3fJQf7F2yZdVeKjV6MFTNCryjHSyJKLNR7VVzyb3grb7kemymGB5zpPgQ9qxatW1S16ykaWFrvEDEDjEZEZuU,251129939,2/28/2024  11:12:14 PM,fill,orderFilledWithMatchJit,4,perp,68UtG9XdH4go4NvcSj9Pd5fZeVD5su9CUQKNy6vySfbz,212379,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,430,short,68UtG9XdH4go4NvcSj9Pd5fZeVD5su9CUQKNy6vySfbz,1712.0,long,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.013585,54.0,135.855027,0.135856,0.0,0.0,0.61402,54.0,54.0,135.855027,0.0,0.0,0.0,2.527313,0.0,5kkkbFB1puAPehDmFWF2CbG5XHHsKeUy9VJf3jDSuP3R8EAVF8PVDA8kGd9GRj1FavLMNMTGbugSGrwvgSbA8Z4k,251130062,2/28/2024  11:13:08 PM,fill,orderFilledWithAmm,20,perp,GFDLhGSh1N1Dc38vYWc7PT7yTA8xzeMBfjK63q7W2Dg5,67120,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,431,short,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.001229,0.1,12.293763,0.012294,0.0,0.0,-0.024627,1.5,0.1,12.293763,0.0,0.0,0.0,122.705352,0.0,4sbYvAy46inKpcW8smDk23TmmmKozTmQ4j4z5v2WSrHPzh7AbT4rqbwqM82trVxuhG2vCf3UvYQ9F5LYGntS9WM3,251130084,2/28/2024  11:13:17 PM,fill,orderFilledWithAmmjit,0,perp,GFDLhGSh1N1Dc38vYWc7PT7yTA8xzeMBfjK63q7W2Dg5,3467506,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,432,short,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.017211,1.4,172.112682,0.172113,-0.034422,0.0,0.0,1.5,1.5,184.406445,520.0,1.4,172.112682,122.705352,-0.034422,4sbYvAy46inKpcW8smDk23TmmmKozTmQ4j4z5v2WSrHPzh7AbT4rqbwqM82trVxuhG2vCf3UvYQ9F5LYGntS9WM3,251130084,2/28/2024  11:13:17 PM,fill,orderFilledWithMatch,0,perp,GFDLhGSh1N1Dc38vYWc7PT7yTA8xzeMBfjK63q7W2Dg5,3467507,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,432,short,BRksHqLiq2gvQw1XxsZq6DXZjD3GB5a9J63tUBgd6QS9,36926245.0,long,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,38.0,29.5298,0.014765,0.0,0.0,0.0,38.0,38.0,29.5298,0.0,0.0,0.0,0.771128,0.0,5A5b3Mg2ZRNQRBD7kU1KWRDaWddf69QHAvyzQUjrAeSJ6iBsczRVL2LcQzvEvosGPSsNcoMCfQjzCh72TKrC18FP,251144396,2/29/2024  12:52:09 AM,fill,orderFillWithPhoenix,10,spot,EzxyKMKL6W1MLBDJumJTpARKwf1MXyy6DcebUcWkHjaa,531,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,433,long,,,,0.014765,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.002604,0.2,26.03996,0.02604,0.0,0.0,-0.124283,1.0,0.2,26.03996,0.0,0.0,0.0,129.90749,0.0,LG3YHq1YKrnsDXqxAkJN8qGjZTvUkpckeVsDWBTkxYexm2WFN3AEWQPa6BLtppx8WWjn72tuhLeeTdwBULUY94C,251159040,2/29/2024  2:33:19 AM,fill,orderFilledWithAmmjitLpsplit,0,perp,GFDLhGSh1N1Dc38vYWc7PT7yTA8xzeMBfjK63q7W2Dg5,3475510,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,359,short,,,,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.010416,0.8,104.15984,0.10416,-0.020831,0.0,0.0,1.0,1.0,130.1998,8.2,0.8,104.15984,129.90749,-0.020831,LG3YHq1YKrnsDXqxAkJN8qGjZTvUkpckeVsDWBTkxYexm2WFN3AEWQPa6BLtppx8WWjn72tuhLeeTdwBULUY94C,251159040,2/29/2024  2:33:19 AM,fill,orderFilledWithMatch,0,perp,GFDLhGSh1N1Dc38vYWc7PT7yTA8xzeMBfjK63q7W2Dg5,3475511,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,359,short,H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,2210692.0,long,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,81.0,69.4656,0.034733,0.0,0.0,0.0,81.0,81.0,69.4656,0.0,0.0,0.0,0.8555,0.0,2o9QRQ6q2hV7meXcpvxCB47z4bufJ1ydAK5qCEvZQTMhPrPPp3URJNdpdPEKwH1hZjsWxJEMvdrHjDGXFH7q3Ed1,251165677,2/29/2024  3:20:07 AM,fill,orderFillWithPhoenix,10,spot,EzxyKMKL6W1MLBDJumJTpARKwf1MXyy6DcebUcWkHjaa,533,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,441,long,,,,0.034733,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.008498,100.0,84.98,0.08498,-0.016996,0.0,0.0,100.0,100.0,84.98,200.0,100.0,84.98,0.843911,-0.016996,2f8ytr19qs2z3CPWY8YwSsSjJ9CaXkF7v88mecNmFfKgve5akDw5pXmzcDy2b3LNmX5Qt7bpfY5VKRqJjQRSGfP8,251166661,2/29/2024  3:26:57 AM,fill,orderFilledWithMatch,23,perp,wtTgNkdW6j8iP2RfcHjxZ7nNCGtUUkGyhNnxhJByrns,78066,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,443,long,FjnB7KNmjGjYg2vRAQymnePW9wMuaTcP4EiinRcNdZtr,32330943.0,short,0.0,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.0,41.0,32.7836,0.016392,0.0,0.0,0.0,41.0,41.0,32.7836,0.0,0.0,0.0,0.79537,0.0,Uwa9QYDPWzjcc7Pc7e7vXBxA2TbGH7NKH2nzb5jwaEoqKnEcpy4CDHu54UsWSt9V6M7bRLJWFGAeKW7Qagbz2pR,251186433,2/29/2024  5:43:13 AM,fill,orderFillWithPhoenix,10,spot,3e5QUcAj1qWHRjtphaKVguitkZx6Rnun6CSCJibnwxZM,534,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,442,long,,,,0.016392,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
