Pubkey,Signature,Event Type,Log Data
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,5Tkqze4Tdjo4W1guJnkYjYGMQmLLUCVsMVdQfTVMYeCECUotFf3bhiUL8yz7ic9HbvzPXNKAsmQR5snd6RhWcnTB,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715659496, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    35Pzv3HBMBSs4HFpWDtJZmcgTfUAu5EeBqtQLJTXfFLi,
), filler_reward=0, fill_record_id=6282702, base_asset_amount_filled=100000000, quote_asset_amount_filled=14681780, taker_fee=1047, maker_fee=-367, referrer_reward=165, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    35Pzv3HBMBSs4HFpWDtJZmcgTfUAu5EeBqtQLJTXfFLi,
), taker_order_id=21876, taker_order_direction=PositionDirection.Long(), taker_order_base_asset_amount=100000000, taker_order_cumulative_base_asset_amount_filled=100000000, taker_order_cumulative_quote_asset_amount_filled=14681780, maker=Pubkey(
    GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,
), maker_order_id=25583, maker_order_direction=PositionDirection.Short(), maker_order_base_asset_amount=100000000, maker_order_cumulative_base_asset_amount_filled=100000000, maker_order_cumulative_quote_asset_amount_filled=14681780, oracle_price=146681277))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,t7NffUbu7P7dfdgZ8ShYiZUo5rrnXH9Paxpuukc3RDJefGgnwcGN28BpLL1mVNsZHLCDsjrsW95GKaXuawEoJCn,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715659447, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,
), filler_reward=0, fill_record_id=6282692, base_asset_amount_filled=100000000, quote_asset_amount_filled=14672580, taker_fee=1046, maker_fee=-366, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,
), taker_order_id=4541606, taker_order_direction=PositionDirection.Long(), taker_order_base_asset_amount=162900000000, taker_order_cumulative_base_asset_amount_filled=100000000, taker_order_cumulative_quote_asset_amount_filled=14672580, maker=Pubkey(
    4VSCCLopPMN9QWzuAk8kY73Ri4sz2M7hT1Y8z8UfAbno,
), maker_order_id=197137, maker_order_direction=PositionDirection.Short(), maker_order_base_asset_amount=100000000, maker_order_cumulative_base_asset_amount_filled=100000000, maker_order_cumulative_quote_asset_amount_filled=14672580, oracle_price=146540003))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,2xPXiLJuReFnX4Tzj8SdaERqM1ePvASBNvxr91ATpwGoqee8NhBB7W75DQZBbZznjfmsBejfgEigfcF2VLwxGiE5,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715657817, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    3XPzSiBMUfE5wbUWfR5mZeHiJVD4WerMVNRPYvQ73XjR,
), filler_reward=1097, fill_record_id=6282604, base_asset_amount_filled=300000000, quote_asset_amount_filled=43912680, taker_fee=10979, maker_fee=-1097, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    GBESpPxRyr978RtStwQjZFy7Ai56sEFJfj3vAEDuvuV,
), taker_order_id=780, taker_order_direction=PositionDirection.Long(), taker_order_base_asset_amount=300000000, taker_order_cumulative_base_asset_amount_filled=300000000, taker_order_cumulative_quote_asset_amount_filled=43912680, maker=Pubkey(
    C13FZykQfLXKuMAMh2iuG7JxhQqd8otujNRAgVETU6id,
), maker_order_id=277911259, maker_order_direction=PositionDirection.Short(), maker_order_base_asset_amount=56100000000, maker_order_cumulative_base_asset_amount_filled=300000000, maker_order_cumulative_quote_asset_amount_filled=43912680, oracle_price=146118257))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,2XTGs7vbmyVMtuBzUGSsWMzVqVXVPWA4GSNqF1AtFUf8kemBscsnDYb9SmXvxxjr8QZf4wtq3iVhaB1RS9gSdgiz,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715656802, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,
), filler_reward=0, fill_record_id=6282525, base_asset_amount_filled=68200000000, quote_asset_amount_filled=9997103820, taker_fee=712294, maker_fee=-249927, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,
), taker_order_id=4541112, taker_order_direction=PositionDirection.Long(), taker_order_base_asset_amount=355100000000, taker_order_cumulative_base_asset_amount_filled=68200000000, taker_order_cumulative_quote_asset_amount_filled=9997103820, maker=Pubkey(
    E6vCUxgcNfRLSu1wPHwqiN419LB22GAujb97tZDa91mh,
), maker_order_id=11578211, maker_order_direction=PositionDirection.Short(), maker_order_base_asset_amount=68200000000, maker_order_cumulative_base_asset_amount_filled=68200000000, maker_order_cumulative_quote_asset_amount_filled=9997103820, oracle_price=146264186))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,2XTGs7vbmyVMtuBzUGSsWMzVqVXVPWA4GSNqF1AtFUf8kemBscsnDYb9SmXvxxjr8QZf4wtq3iVhaB1RS9gSdgiz,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715656802, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,
), filler_reward=0, fill_record_id=6282526, base_asset_amount_filled=100000000, quote_asset_amount_filled=14659020, taker_fee=1045, maker_fee=-366, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,
), taker_order_id=4541112, taker_order_direction=PositionDirection.Long(), taker_order_base_asset_amount=355100000000, taker_order_cumulative_base_asset_amount_filled=68300000000, taker_order_cumulative_quote_asset_amount_filled=10011762840, maker=Pubkey(
    4VSCCLopPMN9QWzuAk8kY73Ri4sz2M7hT1Y8z8UfAbno,
), maker_order_id=197105, maker_order_direction=PositionDirection.Short(), maker_order_base_asset_amount=100000000, maker_order_cumulative_base_asset_amount_filled=100000000, maker_order_cumulative_quote_asset_amount_filled=14659020, oracle_price=146264186))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,48Vnmi9p4jB7Snjk6yz2yEzqt1G9zgAiPkX9FYh5LfifXEhGGD8tfLXSfK9QjtsiyUjzgFY3SuYpEGZt4W9ukVsD,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715653568, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,
), filler_reward=0, fill_record_id=6282107, base_asset_amount_filled=100000000, quote_asset_amount_filled=14676390, taker_fee=1046, maker_fee=-366, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,
), taker_order_id=4540373, taker_order_direction=PositionDirection.Long(), taker_order_base_asset_amount=430100000000, taker_order_cumulative_base_asset_amount_filled=100000000, taker_order_cumulative_quote_asset_amount_filled=14676390, maker=Pubkey(
    4VSCCLopPMN9QWzuAk8kY73Ri4sz2M7hT1Y8z8UfAbno,
), maker_order_id=197076, maker_order_direction=PositionDirection.Short(), maker_order_base_asset_amount=100000000, maker_order_cumulative_base_asset_amount_filled=100000000, maker_order_cumulative_quote_asset_amount_filled=14676390, oracle_price=146731489))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,5L3yB1den5hW5cqYTGeFLeHMpqAP2QeuCdfpCUkirJ9FrwvNs4QtxCC1hSvuox8wtagqQpeemWK1DY6AhjKPiMMe,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715652962, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    5LJsR6oGGrVRYNHCnT3JA6Viqj1mpg2U4nruZMtUkLsS,
), filler_reward=0, fill_record_id=6282080, base_asset_amount_filled=5800000000, quote_asset_amount_filled=852297240, taker_fee=213075, maker_fee=-21307, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    5LJsR6oGGrVRYNHCnT3JA6Viqj1mpg2U4nruZMtUkLsS,
), taker_order_id=60, taker_order_direction=PositionDirection.Long(), taker_order_base_asset_amount=5800000000, taker_order_cumulative_base_asset_amount_filled=5800000000, taker_order_cumulative_quote_asset_amount_filled=852297240, maker=Pubkey(
    C13FZykQfLXKuMAMh2iuG7JxhQqd8otujNRAgVETU6id,
), maker_order_id=277889697, maker_order_direction=PositionDirection.Short(), maker_order_base_asset_amount=59900000000, maker_order_cumulative_base_asset_amount_filled=5800000000, maker_order_cumulative_quote_asset_amount_filled=852297240, oracle_price=146663163))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,2zraVryHsJJK2sXHynxbJuhRJ5M6QJjPL6FNXXemAZxL8aANyFssQHBiqwnNdCHTTfBQnyypFeKmBsYPfcNs4j8B,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715652369, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithAMMJitLPSplit(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,
), filler_reward=0, fill_record_id=6281979, base_asset_amount_filled=63200000000, quote_asset_amount_filled=9308152880, taker_fee=698112, maker_fee=None, referrer_reward=None, quote_asset_amount_surplus=-6212556, spot_fulfillment_method_fee=None, taker=Pubkey(
    H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,
), taker_order_id=4539999, taker_order_direction=PositionDirection.Short(), taker_order_base_asset_amount=405700000000, taker_order_cumulative_base_asset_amount_filled=63200000000, taker_order_cumulative_quote_asset_amount_filled=9308152880, maker=None, maker_order_id=None, maker_order_direction=None, maker_order_base_asset_amount=None, maker_order_cumulative_base_asset_amount_filled=None, maker_order_cumulative_quote_asset_amount_filled=None, oracle_price=147326150))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,2zraVryHsJJK2sXHynxbJuhRJ5M6QJjPL6FNXXemAZxL8aANyFssQHBiqwnNdCHTTfBQnyypFeKmBsYPfcNs4j8B,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715652369, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,
), filler_reward=0, fill_record_id=6281980, base_asset_amount_filled=252900000000, quote_asset_amount_filled=37247339610, taker_fee=2653874, maker_fee=-931183, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,
), taker_order_id=4539999, taker_order_direction=PositionDirection.Short(), taker_order_base_asset_amount=405700000000, taker_order_cumulative_base_asset_amount_filled=316100000000, taker_order_cumulative_quote_asset_amount_filled=46555492490, maker=Pubkey(
    2aMcirYcF9W8aTFem6qe8QtvfQ22SLY6KUe6yUQbqfHk,
), maker_order_id=22473009, maker_order_direction=PositionDirection.Long(), maker_order_base_asset_amount=300000000000, maker_order_cumulative_base_asset_amount_filled=300000000000, maker_order_cumulative_quote_asset_amount_filled=44184270000, oracle_price=147326150))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,2zraVryHsJJK2sXHynxbJuhRJ5M6QJjPL6FNXXemAZxL8aANyFssQHBiqwnNdCHTTfBQnyypFeKmBsYPfcNs4j8B,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715652369, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithAMMJitLPSplit(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,
), filler_reward=0, fill_record_id=6281981, base_asset_amount_filled=22400000000, quote_asset_amount_filled=3298104320, taker_fee=247358, maker_fee=None, referrer_reward=None, quote_asset_amount_surplus=-1323536, spot_fulfillment_method_fee=None, taker=Pubkey(
    H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,
), taker_order_id=4539999, taker_order_direction=PositionDirection.Short(), taker_order_base_asset_amount=405700000000, taker_order_cumulative_base_asset_amount_filled=338500000000, taker_order_cumulative_quote_asset_amount_filled=49853596810, maker=None, maker_order_id=None, maker_order_direction=None, maker_order_base_asset_amount=None, maker_order_cumulative_base_asset_amount_filled=None, maker_order_cumulative_quote_asset_amount_filled=None, oracle_price=147326150))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,2zraVryHsJJK2sXHynxbJuhRJ5M6QJjPL6FNXXemAZxL8aANyFssQHBiqwnNdCHTTfBQnyypFeKmBsYPfcNs4j8B,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715652369, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,
), filler_reward=0, fill_record_id=6281982, base_asset_amount_filled=67200000000, quote_asset_amount_filled=9894312960, taker_fee=704971, maker_fee=-247357, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,
), taker_order_id=4539999, taker_order_direction=PositionDirection.Short(), taker_order_base_asset_amount=405700000000, taker_order_cumulative_base_asset_amount_filled=405700000000, taker_order_cumulative_quote_asset_amount_filled=59747909770, maker=Pubkey(
    2aMcirYcF9W8aTFem6qe8QtvfQ22SLY6KUe6yUQbqfHk,
), maker_order_id=22473010, maker_order_direction=PositionDirection.Long(), maker_order_base_asset_amount=450000000000, maker_order_cumulative_base_asset_amount_filled=67200000000, maker_order_cumulative_quote_asset_amount_filled=9894312960, oracle_price=147326150))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,51SdPfRs5pkdA9whvgDtB5Veu1xsQyN5xSPZTuNRRQUdvaoopeBRVT437t3fLwA4G5kHt2tMd6bBcsVZvjo7kgfL,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715651045, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithAMMJitLPSplit(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    EFHhvQxiSuUNhQMyNY4SAyXiXegoxyHr5MB1HxEpHXfG,
), filler_reward=0, fill_record_id=6281587, base_asset_amount_filled=1200000000, quote_asset_amount_filled=176566800, taker_fee=39728, maker_fee=None, referrer_reward=None, quote_asset_amount_surplus=-429184, spot_fulfillment_method_fee=None, taker=Pubkey(
    EFHhvQxiSuUNhQMyNY4SAyXiXegoxyHr5MB1HxEpHXfG,
), taker_order_id=177, taker_order_direction=PositionDirection.Short(), taker_order_base_asset_amount=23900000000, taker_order_cumulative_base_asset_amount_filled=1200000000, taker_order_cumulative_quote_asset_amount_filled=176566800, maker=None, maker_order_id=None, maker_order_direction=None, maker_order_base_asset_amount=None, maker_order_cumulative_base_asset_amount_filled=None, maker_order_cumulative_quote_asset_amount_filled=None, oracle_price=146920975))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,51SdPfRs5pkdA9whvgDtB5Veu1xsQyN5xSPZTuNRRQUdvaoopeBRVT437t3fLwA4G5kHt2tMd6bBcsVZvjo7kgfL,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715651045, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    EFHhvQxiSuUNhQMyNY4SAyXiXegoxyHr5MB1HxEpHXfG,
), filler_reward=0, fill_record_id=6281588, base_asset_amount_filled=6800000000, quote_asset_amount_filled=1000545200, taker_fee=225123, maker_fee=-25013, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    EFHhvQxiSuUNhQMyNY4SAyXiXegoxyHr5MB1HxEpHXfG,
), taker_order_id=177, taker_order_direction=PositionDirection.Short(), taker_order_base_asset_amount=23900000000, taker_order_cumulative_base_asset_amount_filled=8000000000, taker_order_cumulative_quote_asset_amount_filled=1177112000, maker=Pubkey(
    DTvGR2jRB8xKumc4Vc6mFSJN6hS2cQCFfoqFG9GFiVVA,
), maker_order_id=11344, maker_order_direction=PositionDirection.Long(), maker_order_base_asset_amount=6800000000, maker_order_cumulative_base_asset_amount_filled=6800000000, maker_order_cumulative_quote_asset_amount_filled=1000545200, oracle_price=146920975))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,51SdPfRs5pkdA9whvgDtB5Veu1xsQyN5xSPZTuNRRQUdvaoopeBRVT437t3fLwA4G5kHt2tMd6bBcsVZvjo7kgfL,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715651045, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    EFHhvQxiSuUNhQMyNY4SAyXiXegoxyHr5MB1HxEpHXfG,
), filler_reward=0, fill_record_id=6281589, base_asset_amount_filled=100000000, quote_asset_amount_filled=14701080, taker_fee=3308, maker_fee=-367, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    EFHhvQxiSuUNhQMyNY4SAyXiXegoxyHr5MB1HxEpHXfG,
), taker_order_id=177, taker_order_direction=PositionDirection.Short(), taker_order_base_asset_amount=23900000000, taker_order_cumulative_base_asset_amount_filled=8100000000, taker_order_cumulative_quote_asset_amount_filled=1191813080, maker=Pubkey(
    4VSCCLopPMN9QWzuAk8kY73Ri4sz2M7hT1Y8z8UfAbno,
), maker_order_id=197050, maker_order_direction=PositionDirection.Long(), maker_order_base_asset_amount=100000000, maker_order_cumulative_base_asset_amount_filled=100000000, maker_order_cumulative_quote_asset_amount_filled=14701080, oracle_price=146920975))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,51SdPfRs5pkdA9whvgDtB5Veu1xsQyN5xSPZTuNRRQUdvaoopeBRVT437t3fLwA4G5kHt2tMd6bBcsVZvjo7kgfL,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715651045, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    EFHhvQxiSuUNhQMyNY4SAyXiXegoxyHr5MB1HxEpHXfG,
), filler_reward=0, fill_record_id=6281590, base_asset_amount_filled=100000000, quote_asset_amount_filled=14690570, taker_fee=3306, maker_fee=-367, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    EFHhvQxiSuUNhQMyNY4SAyXiXegoxyHr5MB1HxEpHXfG,
), taker_order_id=177, taker_order_direction=PositionDirection.Short(), taker_order_base_asset_amount=23900000000, taker_order_cumulative_base_asset_amount_filled=8200000000, taker_order_cumulative_quote_asset_amount_filled=1206503650, maker=Pubkey(
    4VSCCLopPMN9QWzuAk8kY73Ri4sz2M7hT1Y8z8UfAbno,
), maker_order_id=197046, maker_order_direction=PositionDirection.Long(), maker_order_base_asset_amount=100000000, maker_order_cumulative_base_asset_amount_filled=100000000, maker_order_cumulative_quote_asset_amount_filled=14690570, oracle_price=146920975))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,51SdPfRs5pkdA9whvgDtB5Veu1xsQyN5xSPZTuNRRQUdvaoopeBRVT437t3fLwA4G5kHt2tMd6bBcsVZvjo7kgfL,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715651045, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithAMMJitLPSplit(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    EFHhvQxiSuUNhQMyNY4SAyXiXegoxyHr5MB1HxEpHXfG,
), filler_reward=0, fill_record_id=6281591, base_asset_amount_filled=3900000000, quote_asset_amount_filled=572277810, taker_fee=128763, maker_fee=None, referrer_reward=None, quote_asset_amount_surplus=168311, spot_fulfillment_method_fee=None, taker=Pubkey(
    EFHhvQxiSuUNhQMyNY4SAyXiXegoxyHr5MB1HxEpHXfG,
), taker_order_id=177, taker_order_direction=PositionDirection.Short(), taker_order_base_asset_amount=23900000000, taker_order_cumulative_base_asset_amount_filled=12100000000, taker_order_cumulative_quote_asset_amount_filled=1778781460, maker=None, maker_order_id=None, maker_order_direction=None, maker_order_base_asset_amount=None, maker_order_cumulative_base_asset_amount_filled=None, maker_order_cumulative_quote_asset_amount_filled=None, oracle_price=146920975))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,51SdPfRs5pkdA9whvgDtB5Veu1xsQyN5xSPZTuNRRQUdvaoopeBRVT437t3fLwA4G5kHt2tMd6bBcsVZvjo7kgfL,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715651045, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    EFHhvQxiSuUNhQMyNY4SAyXiXegoxyHr5MB1HxEpHXfG,
), filler_reward=0, fill_record_id=6281592, base_asset_amount_filled=11800000000, quote_asset_amount_filled=1731507220, taker_fee=389590, maker_fee=-43287, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    EFHhvQxiSuUNhQMyNY4SAyXiXegoxyHr5MB1HxEpHXfG,
), taker_order_id=177, taker_order_direction=PositionDirection.Short(), taker_order_base_asset_amount=23900000000, taker_order_cumulative_base_asset_amount_filled=23900000000, taker_order_cumulative_quote_asset_amount_filled=3510288680, maker=Pubkey(
    C13FZykQfLXKuMAMh2iuG7JxhQqd8otujNRAgVETU6id,
), maker_order_id=277880536, maker_order_direction=PositionDirection.Long(), maker_order_base_asset_amount=829000000000, maker_order_cumulative_base_asset_amount_filled=11800000000, maker_order_cumulative_quote_asset_amount_filled=1731507220, oracle_price=146920975))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,D4R1MnArQeoRzygDEmM7ArGhxjFzMRonBz2e5K3cMuQXXGXukhUZzi3FGHZ3orC77nAw3wV7LAstdDgi5BJG3Ro,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715650854, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,
), filler_reward=0, fill_record_id=6281545, base_asset_amount_filled=100000000, quote_asset_amount_filled=14772370, taker_fee=1053, maker_fee=-369, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,
), taker_order_id=4539622, taker_order_direction=PositionDirection.Long(), taker_order_base_asset_amount=410500000000, taker_order_cumulative_base_asset_amount_filled=100000000, taker_order_cumulative_quote_asset_amount_filled=14772370, maker=Pubkey(
    GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,
), maker_order_id=25403, maker_order_direction=PositionDirection.Short(), maker_order_base_asset_amount=100000000, maker_order_cumulative_base_asset_amount_filled=100000000, maker_order_cumulative_quote_asset_amount_filled=14772370, oracle_price=147508364))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,5135DdjcUooa8ra5HQY78GaL8kzUfqob6YUcY7XY6fQxdPt1cncUzisiQW1pUw8KUxK9t8ZxN7DUaaG8KaJiWQkH,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715649281, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    57w4BqngzBM2fXRb84eXb9YWa21Jd6x63H1sx2tGp1Kc,
), filler_reward=0, fill_record_id=6281361, base_asset_amount_filled=100000000, quote_asset_amount_filled=14764280, taker_fee=3692, maker_fee=-369, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    57w4BqngzBM2fXRb84eXb9YWa21Jd6x63H1sx2tGp1Kc,
), taker_order_id=27, taker_order_direction=PositionDirection.Long(), taker_order_base_asset_amount=100000000, taker_order_cumulative_base_asset_amount_filled=100000000, taker_order_cumulative_quote_asset_amount_filled=14764280, maker=Pubkey(
    AY9Z97NqbkX3uoYsy3eAy21WgLeckpzboKwJ3135DQNT,
), maker_order_id=3563982, maker_order_direction=PositionDirection.Short(), maker_order_base_asset_amount=3600000000, maker_order_cumulative_base_asset_amount_filled=100000000, maker_order_cumulative_quote_asset_amount_filled=14764280, oracle_price=147304217))"
